date_time	B.1	B.1.1	B.1.1.7	B.1.351	B.1.393	B.1.525	B.1.617.1	B.1.617.2	Other	source
"2021-03-08T00:00:00.000Z"	0.1448170731707317	0.04268292682926829	0.10670731707317073	0.02286585365853658	0.013719512195121951	0.03048780487804878	0.25609756097560976	0.048780487804878044	0.3338414634146341	
"2021-03-09T00:00:00.000Z"	0.1388888888888889	0.037037037037037035	0.12037037037037036	0.021604938271604937	0.012345679012345678	0.024691358024691357	0.2824074074074074	0.05092592592592593	0.3117283950617284	
"2021-03-10T00:00:00.000Z"	0.13987138263665594	0.0337620578778135	0.1414790996784566	0.02733118971061093	0.004823151125401929	0.022508038585209004	0.2797427652733119	0.05305466237942122	0.29742765273311894	
"2021-03-11T00:00:00.000Z"	0.14548802946593004	0.034990791896869246	0.13259668508287295	0.02394106813996317	0.0055248618784530384	0.022099447513812154	0.31123388581952116	0.04788213627992634	0.2762430939226519	
"2021-03-12T00:00:00.000Z"	0.10736842105263157	0.046315789473684206	0.1557894736842105	0.027368421052631577	0.004210526315789474	0.021052631578947368	0.32	0.05894736842105263	0.25894736842105265	
"2021-03-13T00:00:00.000Z"	0.11261261261261263	0.0427927927927928	0.16666666666666669	0.033783783783783786	0.0045045045045045045	0.018018018018018018	0.30180180180180183	0.056306306306306314	0.26351351351351354	
"2021-03-14T00:00:00.000Z"	0.09535452322738386	0.05378973105134474	0.17359413202933985	0.03178484107579462	0.004889975550122249	0.019559902200488997	0.30317848410757947	0.058679706601466985	0.2591687041564792	
"2021-03-15T00:00:00.000Z"	0.06862745098039215	0.053921568627450976	0.21323529411764705	0.031862745098039214	0.0049019607843137246	0.0049019607843137246	0.2990196078431372	0.08088235294117646	0.24264705882352938	
"2021-03-16T00:00:00.000Z"	0.10623556581986143	0.050808314087759814	0.18013856812933027	0.030023094688221712	0.009237875288683603	0.006928406466512702	0.3117782909930716	0.08545034642032333	0.21939953810623558	
"2021-03-17T00:00:00.000Z"	0.08411214953271029	0.044392523364485986	0.1635514018691589	0.023364485981308414	0.011682242990654207	0.011682242990654207	0.33878504672897203	0.09345794392523366	0.22897196261682246	
"2021-03-18T00:00:00.000Z"	0.09978768577494694	0.042462845010615716	0.16135881104033972	0.023354564755838643	0.016985138004246284	0.0148619957537155	0.33757961783439494	0.09341825902335457	0.21019108280254778	
